Fecha;Mes;Fecha de busqueda;Precio;Moneda;Es directo;Aerolinea;Origen;Destino;Ciudad origen;País origen;Ciudad de destino;Dia;;
31/07/2021;7;13/05/2021;87;€;False;KLM;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;31;;
31/07/2021;7;13/05/2021;116;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;31;;
01/08/2021;8;13/05/2021;151;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;1;;
02/08/2021;8;13/05/2021;71;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;2;;
03/08/2021;8;13/05/2021;45;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;3;;
04/08/2021;8;13/05/2021;97;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;4;;
05/08/2021;8;13/05/2021;83;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;5;;
06/08/2021;8;13/05/2021;107;€;False;KLM;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;6;;
06/08/2021;8;13/05/2021;115;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;6;;
07/08/2021;8;13/05/2021;108;€;False;KLM;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;7;;
07/08/2021;8;13/05/2021;116;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;7;;
08/08/2021;8;13/05/2021;50;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;8;;
09/08/2021;8;13/05/2021;60;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;9;;
10/08/2021;8;13/05/2021;45;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;10;;
11/08/2021;8;13/05/2021;78;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;11;;
12/08/2021;8;13/05/2021;71;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;12;;
13/08/2021;8;13/05/2021;97;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;13;;
14/08/2021;8;13/05/2021;97;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;14;;
15/08/2021;8;13/05/2021;69;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;15;;
16/08/2021;8;13/05/2021;50;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;16;;
17/08/2021;8;13/05/2021;36;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;17;;
18/08/2021;8;13/05/2021;71;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;18;;
19/08/2021;8;13/05/2021;62;€;True;Jet2;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;19;;
20/08/2021;8;13/05/2021;83;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;20;;
21/08/2021;8;13/05/2021;71;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;21;;
22/08/2021;8;13/05/2021;31;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;22;;
23/08/2021;8;13/05/2021;44;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;23;;
24/08/2021;8;13/05/2021;36;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;24;;
25/08/2021;8;13/05/2021;70;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;25;;
26/08/2021;8;13/05/2021;82;€;False;easyJet;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;26;;
26/08/2021;8;13/05/2021;92;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;26;;
27/08/2021;8;13/05/2021;97;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;27;;
28/08/2021;8;13/05/2021;128;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;28;;
29/08/2021;8;13/05/2021;51;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;29;;
30/08/2021;8;13/05/2021;44;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;30;;
31/08/2021;8;13/05/2021;45;€;True;Ryanair;NCL;ALC;Newcastle upon Tyne;Reino Unido;Alicante;31;;
01/06/2021;6;13/05/2021;29;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;1;;
02/06/2021;6;13/05/2021;51;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;2;;
03/06/2021;6;13/05/2021;21;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;3;;
04/06/2021;6;13/05/2021;76;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;4;;
05/06/2021;6;13/05/2021;19;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;5;;
06/06/2021;6;13/05/2021;54;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;6;;
07/06/2021;6;13/05/2021;89;€;False;Aer Lingus;BHD;ALC;Belfast;Reino Unido;Alicante;7;;
08/06/2021;6;13/05/2021;23;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;8;;
09/06/2021;6;13/05/2021;44;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;9;;
10/06/2021;6;13/05/2021;19;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;10;;
11/06/2021;6;13/05/2021;49;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;11;;
12/06/2021;6;13/05/2021;19;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;12;;
13/06/2021;6;13/05/2021;49;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;13;;
14/06/2021;6;13/05/2021;87;€;False;Aer Lingus;BHD;ALC;Belfast;Reino Unido;Alicante;14;;
15/06/2021;6;13/05/2021;17;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;15;;
16/06/2021;6;13/05/2021;55;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;16;;
17/06/2021;6;13/05/2021;19;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;17;;
19/06/2021;6;13/05/2021;19;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;19;;
20/06/2021;6;13/05/2021;69;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;20;;
21/06/2021;6;13/05/2021;89;€;False;Aer Lingus;BHD;ALC;Belfast;Reino Unido;Alicante;21;;
22/06/2021;6;13/05/2021;20;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;22;;
23/06/2021;6;13/05/2021;50;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;23;;
24/06/2021;6;13/05/2021;40;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;24;;
25/06/2021;6;13/05/2021;60;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;25;;
26/06/2021;6;13/05/2021;19;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;26;;
27/06/2021;6;13/05/2021;45;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;27;;
28/06/2021;6;13/05/2021;81;€;False;Aer Lingus;BHD;ALC;Belfast;Reino Unido;Alicante;28;;
29/06/2021;6;13/05/2021;25;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;29;;
30/06/2021;6;13/05/2021;53;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;30;;
01/07/2021;7;13/05/2021;58;€;False;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;1;;
01/07/2021;7;13/05/2021;69;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;1;;
02/07/2021;7;13/05/2021;37;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;2;;
03/07/2021;7;13/05/2021;38;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;3;;
04/07/2021;7;13/05/2021;44;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;4;;
05/07/2021;7;13/05/2021;33;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;5;;
07/07/2021;7;13/05/2021;38;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;7;;
08/07/2021;7;13/05/2021;63;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;8;;
09/07/2021;7;13/05/2021;44;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;9;;
10/07/2021;7;13/05/2021;44;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;10;;
11/07/2021;7;13/05/2021;37;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;11;;
12/07/2021;7;13/05/2021;52;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;12;;
13/07/2021;7;13/05/2021;26;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;13;;
14/07/2021;7;13/05/2021;26;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;14;;
15/07/2021;7;13/05/2021;28;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;15;;
16/07/2021;7;13/05/2021;38;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;16;;
17/07/2021;7;13/05/2021;37;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;17;;
18/07/2021;7;13/05/2021;38;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;18;;
19/07/2021;7;13/05/2021;30;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;19;;
20/07/2021;7;13/05/2021;25;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;20;;
21/07/2021;7;13/05/2021;24;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;21;;
22/07/2021;7;13/05/2021;29;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;22;;
23/07/2021;7;13/05/2021;37;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;23;;
24/07/2021;7;13/05/2021;38;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;24;;
25/07/2021;7;13/05/2021;33;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;25;;
26/07/2021;7;13/05/2021;30;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;26;;
27/07/2021;7;13/05/2021;24;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;27;;
28/07/2021;7;13/05/2021;25;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;28;;
29/07/2021;7;13/05/2021;23;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;29;;
30/07/2021;7;13/05/2021;33;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;30;;
31/07/2021;7;13/05/2021;42;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;31;;
01/08/2021;8;13/05/2021;36;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;1;;
02/08/2021;8;13/05/2021;44;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;2;;
03/08/2021;8;13/05/2021;25;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;3;;
04/08/2021;8;13/05/2021;23;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;4;;
05/08/2021;8;13/05/2021;26;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;5;;
06/08/2021;8;13/05/2021;44;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;6;;
07/08/2021;8;13/05/2021;38;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;7;;
08/08/2021;8;13/05/2021;37;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;8;;
09/08/2021;8;13/05/2021;31;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;9;;
10/08/2021;8;13/05/2021;27;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;10;;
11/08/2021;8;13/05/2021;17;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;11;;
12/08/2021;8;13/05/2021;25;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;12;;
13/08/2021;8;13/05/2021;43;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;13;;
14/08/2021;8;13/05/2021;51;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;14;;
15/08/2021;8;13/05/2021;51;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;15;;
16/08/2021;8;13/05/2021;36;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;16;;
17/08/2021;8;13/05/2021;26;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;17;;
18/08/2021;8;13/05/2021;26;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;18;;
19/08/2021;8;13/05/2021;31;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;19;;
20/08/2021;8;13/05/2021;38;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;20;;
21/08/2021;8;13/05/2021;38;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;21;;
22/08/2021;8;13/05/2021;38;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;22;;
23/08/2021;8;13/05/2021;48;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;23;;
24/08/2021;8;13/05/2021;24;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;24;;
25/08/2021;8;13/05/2021;23;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;25;;
26/08/2021;8;13/05/2021;25;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;26;;
27/08/2021;8;13/05/2021;38;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;27;;
28/08/2021;8;13/05/2021;38;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;28;;
29/08/2021;8;13/05/2021;33;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;29;;
30/08/2021;8;13/05/2021;38;€;True;Ryanair;BHD;ALC;Belfast;Reino Unido;Alicante;30;;
01/06/2021;6;13/05/2021;144;€;False;KLM;BRS;ALC;Brístol;Reino Unido;Alicante;1;;
02/06/2021;6;13/05/2021;97;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;2;;
03/06/2021;6;13/05/2021;128;€;False;KLM;BRS;ALC;Brístol;Reino Unido;Alicante;3;;
04/06/2021;6;13/05/2021;46;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;4;;
05/06/2021;6;13/05/2021;51;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;5;;
06/06/2021;6;13/05/2021;51;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;6;;
07/06/2021;6;13/05/2021;29;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;7;;
08/06/2021;6;13/05/2021;417;€;False;TUI;BRS;ALC;Brístol;Reino Unido;Alicante;8;;
09/06/2021;6;13/05/2021;39;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;9;;
10/06/2021;6;13/05/2021;97;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;10;;
11/06/2021;6;13/05/2021;44;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;11;;
12/06/2021;6;13/05/2021;60;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;12;;
13/06/2021;6;13/05/2021;50;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;13;;
14/06/2021;6;13/05/2021;60;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;14;;
15/06/2021;6;13/05/2021;33;€;False;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;15;;
15/06/2021;6;13/05/2021;59;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;15;;
16/06/2021;6;13/05/2021;32;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;16;;
17/06/2021;6;13/05/2021;56;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;17;;
18/06/2021;6;13/05/2021;50;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;18;;
19/06/2021;6;13/05/2021;44;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;19;;
20/06/2021;6;13/05/2021;41;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;20;;
21/06/2021;6;13/05/2021;40;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;21;;
22/06/2021;6;13/05/2021;45;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;22;;
23/06/2021;6;13/05/2021;66;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;23;;
24/06/2021;6;13/05/2021;71;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;24;;
25/06/2021;6;13/05/2021;70;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;25;;
26/06/2021;6;13/05/2021;49;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;26;;
27/06/2021;6;13/05/2021;50;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;27;;
28/06/2021;6;13/05/2021;50;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;28;;
29/06/2021;6;13/05/2021;95;€;False;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;29;;
30/06/2021;6;13/05/2021;24;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;30;;
01/07/2021;7;13/05/2021;45;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;1;;
02/07/2021;7;13/05/2021;44;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;2;;
03/07/2021;7;13/05/2021;41;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;3;;
04/07/2021;7;13/05/2021;18;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;4;;
05/07/2021;7;13/05/2021;18;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;5;;
06/07/2021;7;13/05/2021;45;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;6;;
07/07/2021;7;13/05/2021;38;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;7;;
08/07/2021;7;13/05/2021;66;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;8;;
09/07/2021;7;13/05/2021;37;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;9;;
10/07/2021;7;13/05/2021;30;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;10;;
11/07/2021;7;13/05/2021;34;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;11;;
12/07/2021;7;13/05/2021;37;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;12;;
13/07/2021;7;13/05/2021;38;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;13;;
14/07/2021;7;13/05/2021;36;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;14;;
15/07/2021;7;13/05/2021;54;€;False;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;15;;
15/07/2021;7;13/05/2021;66;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;15;;
16/07/2021;7;13/05/2021;51;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;16;;
17/07/2021;7;13/05/2021;44;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;17;;
18/07/2021;7;13/05/2021;31;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;18;;
19/07/2021;7;13/05/2021;34;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;19;;
20/07/2021;7;13/05/2021;31;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;20;;
21/07/2021;7;13/05/2021;36;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;21;;
22/07/2021;7;13/05/2021;36;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;22;;
23/07/2021;7;13/05/2021;51;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;23;;
24/07/2021;7;13/05/2021;50;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;24;;
25/07/2021;7;13/05/2021;42;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;25;;
26/07/2021;7;13/05/2021;41;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;26;;
27/07/2021;7;13/05/2021;45;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;27;;
28/07/2021;7;13/05/2021;35;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;28;;
29/07/2021;7;13/05/2021;45;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;29;;
30/07/2021;7;13/05/2021;44;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;30;;
31/07/2021;7;13/05/2021;51;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;31;;
01/08/2021;8;13/05/2021;37;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;1;;
02/08/2021;8;13/05/2021;37;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;2;;
03/08/2021;8;13/05/2021;54;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;3;;
04/08/2021;8;13/05/2021;66;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;4;;
05/08/2021;8;13/05/2021;45;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;5;;
06/08/2021;8;13/05/2021;50;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;6;;
07/08/2021;8;13/05/2021;60;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;7;;
08/08/2021;8;13/05/2021;39;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;8;;
09/08/2021;8;13/05/2021;33;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;9;;
10/08/2021;8;13/05/2021;70;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;10;;
11/08/2021;8;13/05/2021;25;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;11;;
12/08/2021;8;13/05/2021;64;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;12;;
13/08/2021;8;13/05/2021;59;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;13;;
14/08/2021;8;13/05/2021;47;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;14;;
15/08/2021;8;13/05/2021;33;€;True;easyJet;BRS;ALC;Brístol;Reino Unido;Alicante;15;;
16/08/2021;8;13/05/2021;20;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;16;;
17/08/2021;8;13/05/2021;28;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;17;;
18/08/2021;8;13/05/2021;27;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;18;;
19/08/2021;8;13/05/2021;45;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;19;;
20/08/2021;8;13/05/2021;50;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;20;;
21/08/2021;8;13/05/2021;50;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;21;;
22/08/2021;8;13/05/2021;44;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;22;;
23/08/2021;8;13/05/2021;31;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;23;;
24/08/2021;8;13/05/2021;82;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;24;;
25/08/2021;8;13/05/2021;45;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;25;;
26/08/2021;8;13/05/2021;45;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;26;;
27/08/2021;8;13/05/2021;34;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;27;;
28/08/2021;8;13/05/2021;50;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;28;;
29/08/2021;8;13/05/2021;24;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;29;;
30/08/2021;8;13/05/2021;20;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;30;;
31/08/2021;8;13/05/2021;47;€;True;Ryanair;BRS;ALC;Brístol;Reino Unido;Alicante;31;;
01/06/2021;6;13/05/2021;44;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;1;;
02/06/2021;6;13/05/2021;47;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;2;;
03/06/2021;6;13/05/2021;33;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;3;;
04/06/2021;6;13/05/2021;42;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;4;;
05/06/2021;6;13/05/2021;49;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;5;;
06/06/2021;6;13/05/2021;47;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;6;;
08/06/2021;6;13/05/2021;45;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;8;;
13/06/2021;6;13/05/2021;49;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;13;;
14/06/2021;6;13/05/2021;54;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;14;;
16/06/2021;6;13/05/2021;39;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;16;;
21/06/2021;6;13/05/2021;38;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;21;;
22/06/2021;6;13/05/2021;51;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;22;;
23/06/2021;6;13/05/2021;39;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;23;;
24/06/2021;6;13/05/2021;41;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;24;;
25/06/2021;6;13/05/2021;59;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;25;;
27/06/2021;6;13/05/2021;39;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;27;;
29/06/2021;6;13/05/2021;43;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;29;;
30/06/2021;6;13/05/2021;43;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;30;;
01/07/2021;7;13/05/2021;56;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;1;;
02/07/2021;7;13/05/2021;51;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;2;;
03/07/2021;7;13/05/2021;51;€;False;Ryanair;PRG;ALC;Praga;República Checa;Alicante;3;;
